CodProvincia,Provincia,CodMunicipio,Municipio,Poblacion
16,Cuenca,096,Graja de Iniesta,420
16,Cuenca,097,Henarejos,189
16,Cuenca,098,"Herrumblar, El",777
16,Cuenca,099,"Hinojosa, La",242
16,Cuenca,100,"Hinojosos, Los",963
16,Cuenca,101,"Hito, El",179
16,Cuenca,102,Honrubia,1743
16,Cuenca,103,Hontanaya,365
16,Cuenca,104,Hontecillas,74
16,Cuenca,106,Horcajo de Santiago,4306
16,Cuenca,107,Huélamo,141
16,Cuenca,108,Huelves,76
16,Cuenca,109,Huérguina,51
16,Cuenca,110,Huerta de la Obispalía,138
16,Cuenca,111,Huerta del Marquesado,228
16,Cuenca,112,Huete,1974
16,Cuenca,113,Iniesta,4619
16,Cuenca,115,Laguna del Marquesado,59
16,Cuenca,116,Lagunaseca,91
16,Cuenca,117,Landete,1349
16,Cuenca,118,Ledaña,1893
16,Cuenca,119,Leganiel,214
16,Cuenca,121,"Majadas, Las",307
16,Cuenca,122,Mariana,279
16,Cuenca,123,Masegosa,104
16,Cuenca,124,"Mesas, Las",2548
16,Cuenca,125,Minglanilla,2696
16,Cuenca,126,Mira,1051
16,Cuenca,128,Monreal del Llano,79
16,Cuenca,129,Montalbanejo,126
16,Cuenca,130,Montalbo,759
16,Cuenca,131,Monteagudo de las Salinas,155
16,Cuenca,132,Mota de Altarejos,39
16,Cuenca,133,Mota del Cuervo,6370
16,Cuenca,134,Motilla del Palancar,6276
16,Cuenca,135,Moya,199
16,Cuenca,137,Narboneta,55
16,Cuenca,139,Olivares de Júcar,391
16,Cuenca,140,Olmeda de la Cuesta,39
16,Cuenca,141,Olmeda del Rey,150
16,Cuenca,142,Olmedilla de Alarcón,160
16,Cuenca,143,Olmedilla de Eliz,22
16,Cuenca,145,Osa de la Vega,601
16,Cuenca,146,Pajarón,95
16,Cuenca,147,Pajaroncillo,80
16,Cuenca,148,Palomares del Campo,745
16,Cuenca,149,Palomera,196
16,Cuenca,150,Paracuellos,131
16,Cuenca,151,Paredes,79
16,Cuenca,152,"Parra de las Vegas, La",43
16,Cuenca,153,"Pedernoso, El",1278
16,Cuenca,154,"Pedroñeras, Las",7180
16,Cuenca,155,"Peral, El",823
16,Cuenca,156,"Peraleja, La",138
16,Cuenca,157,"Pesquera, La",249
16,Cuenca,158,"Picazo, El",745
16,Cuenca,159,Pinarejo,287
16,Cuenca,160,Pineda de Gigüela,75
16,Cuenca,161,Piqueras del Castillo,67
16,Cuenca,162,Portalrubio de Guadamejud,48
16,Cuenca,163,Portilla,78
16,Cuenca,165,Poyatos,85
16,Cuenca,166,Pozoamargo,377
16,Cuenca,167,Pozorrubio,370
16,Cuenca,169,"Pozuelo, El",74
16,Cuenca,170,Priego,1141
16,Cuenca,171,"Provencio, El",2683
16,Cuenca,172,Puebla de Almenara,461
16,Cuenca,173,"Valle de Altomira, El",296
16,Cuenca,174,Puebla del Salvador,237
16,Cuenca,175,Quintanar del Rey,7899
16,Cuenca,176,Rada de Haro,73
16,Cuenca,177,Reíllo,132
16,Cuenca,181,Rozalén del Monte,78
16,Cuenca,185,Saceda-Trasierra,65
16,Cuenca,186,Saelices,639
16,Cuenca,187,Salinas del Manzano,95
16,Cuenca,188,Salmeroncillos,149
16,Cuenca,189,Salvacañete,323
16,Cuenca,190,San Clemente,7518
16,Cuenca,191,San Lorenzo de la Parrilla,1242
16,Cuenca,192,San Martín de Boniches,48
16,Cuenca,193,San Pedro Palmiches,80
16,Cuenca,194,Santa Cruz de Moya,286
16,Cuenca,195,Santa María del Campo Rus,690
16,Cuenca,196,Santa María de los Llanos,754
16,Cuenca,197,Santa María del Val,70
16,Cuenca,198,Sisante,1910
16,Cuenca,199,Solera de Gabaldón,27
16,Cuenca,202,Talayuelas,1028
16,Cuenca,203,Tarancón,16081
16,Cuenca,204,Tébar,372
16,Cuenca,205,Tejadillos,139
16,Cuenca,206,Tinajas,289
16,Cuenca,209,Torralba,164
16,Cuenca,211,Torrejoncillo del Rey,514
16,Cuenca,212,Torrubia del Campo,309
16,Cuenca,213,Torrubia del Castillo,42
16,Cuenca,215,Tragacete,316
16,Cuenca,216,Tresjuncos,368
16,Cuenca,217,Tribaldos,115
16,Cuenca,218,Uclés,235
16,Cuenca,219,Uña,105
16,Cuenca,224,Valdemeca,97
16,Cuenca,225,Valdemorillo de la Sierra,88
16,Cuenca,227,Valdemoro-Sierra,142
16,Cuenca,228,Valdeolivas,250
16,Cuenca,231,Valhermoso de la Fuente,41
16,Cuenca,234,Valsalobre,40
16,Cuenca,236,Valverde de Júcar,1242
16,Cuenca,237,Valverdejo,113
16,Cuenca,238,Vara de Rey,611
16,Cuenca,239,Vega del Codorno,165
16,Cuenca,240,Vellisca,141
16,Cuenca,242,Villaconejos de Trabaque,457
16,Cuenca,243,Villaescusa de Haro,587
16,Cuenca,244,Villagarcía del Llano,806
16,Cuenca,245,Villalba de la Sierra,554
16,Cuenca,246,Villalba del Rey,599
16,Cuenca,247,Villalgordo del Marquesado,101
16,Cuenca,248,Villalpardo,1148
16,Cuenca,249,Villamayor de Santiago,3000
16,Cuenca,250,Villanueva de Guadamejud,104
16,Cuenca,251,Villanueva de la Jara,2390
16,Cuenca,253,Villar de Cañas,431
16,Cuenca,254,Villar de Domingo García,238
16,Cuenca,255,Villar de la Encina,173
16,Cuenca,258,Villar del Humo,273
16,Cuenca,259,Villar del Infantado,45
16,Cuenca,263,Villar de Olalla,1242
16,Cuenca,264,Villarejo de Fuentes,648
16,Cuenca,265,Villarejo de la Peñuela,25
16,Cuenca,266,Villarejo-Periesteban,417
16,Cuenca,269,Villares del Saz,615
16,Cuenca,270,Villarrubio,241
16,Cuenca,271,Villarta,955
16,Cuenca,272,Villas de la Ventosa,298
16,Cuenca,273,Villaverde y Pasaconsol,374
16,Cuenca,274,Víllora,162
16,Cuenca,275,Vindel,15
16,Cuenca,276,Yémeda,41
16,Cuenca,277,Zafra de Záncara,147
16,Cuenca,278,Zafrilla,88
16,Cuenca,279,Zarza de Tajo,327
16,Cuenca,280,Zarzuela,222
16,Cuenca,901,Campos del Paraíso,932
16,Cuenca,902,Valdetórtola,173
16,Cuenca,903,"Valeras, Las",1714
16,Cuenca,904,Fuentenava de Jábaga,581
16,Cuenca,905,Arcas del Villar,1414
16,Cuenca,906,"Valdecolmenas, Los",105
16,Cuenca,908,Pozorrubielos de la Mancha,288
16,Cuenca,909,Sotorribas,855
16,Cuenca,910,Villar y Velasco,104
17,Girona,001,Agullana,858
17,Girona,002,Aiguaviva,774
17,Girona,003,Albanyà,153
17,Girona,004,Albons,714
17,Girona,005,"Far d'Empordà, El",555
17,Girona,006,Alp,1745
17,Girona,007,Amer,2277
17,Girona,008,Anglès,5719
17,Girona,009,Arbúcies,6741
17,Girona,010,Argelaguer,425
17,Girona,011,"Armentera, L'",860
17,Girona,012,Avinyonet de Puigventós,1523
17,Girona,013,Begur,4221
17,Girona,014,"Vajol, La",93
17,Girona,015,Banyoles,19341
17,Girona,016,Bàscara,968
17,Girona,018,Bellcaire d'Empordà,661
17,Girona,019,Besalú,2427
17,Girona,020,Bescanó,4705
17,Girona,021,Beuda,170
17,Girona,022,"Bisbal d'Empordà, La",10679
17,Girona,023,Blanes,39785
17,Girona,024,Bolvir,400
17,Girona,025,Bordils,1737
17,Girona,026,Borrassà,714
17,Girona,027,Breda,3767
17,Girona,028,Brunyola,397
17,Girona,029,Boadella i les Escaules,256
17,Girona,030,Cabanes,931
17,Girona,031,Cabanelles,244
17,Girona,032,Cadaqués,2935
17,Girona,033,Caldes de Malavella,7071
17,Girona,034,Calonge,10851
17,Girona,035,Camós,677
17,Girona,036,Campdevànol,3469
17,Girona,037,Campelles,136
17,Girona,038,Campllong,525
17,Girona,039,Camprodon,2466
17,Girona,040,Canet d'Adri,624
17,Girona,041,Cantallops,333
17,Girona,042,Capmany,633
17,Girona,043,Queralbs,178
17,Girona,044,Cassà de la Selva,9925
17,Girona,046,Castellfollit de la Roca,999
17,Girona,047,Castelló d'Empúries,11794
17,Girona,048,Castell-Platja d'Aro,10527
17,Girona,049,Celrà,4914
17,Girona,050,Cervià de Ter,906
17,Girona,051,Cistella,281
17,Girona,052,Siurana,170
17,Girona,054,Colera,574
17,Girona,055,Colomers,205
17,Girona,056,Cornellà del Terri,2257
17,Girona,057,Corçà,1279
17,Girona,058,Crespià,266
17,Girona,060,Darnius,532
17,Girona,061,Das,222
17,Girona,062,"Escala, L'",10508
17,Girona,063,Espinelves,201
17,Girona,064,Espolla,421
17,Girona,065,Esponellà,446
17,Girona,066,Figueres,45262
17,Girona,067,Flaçà,1065
17,Girona,068,Foixà,311
17,Girona,069,Fontanals de Cerdanya,472
17,Girona,070,Fontanilles,156
17,Girona,071,Fontcoberta,1375
17,Girona,073,Fornells de la Selva,2449
17,Girona,074,Fortià,679
17,Girona,075,Garrigàs,382
17,Girona,076,Garrigoles,167
17,Girona,077,Garriguella,874
17,Girona,078,Ger,481
17,Girona,079,Girona,97198
17,Girona,080,Gombrèn,209
17,Girona,081,Gualta,362
17,Girona,082,Guils de Cerdanya,558
17,Girona,083,Hostalric,4018
17,Girona,084,Isòvol,327
17,Girona,085,Jafre,425
17,Girona,086,"Jonquera, La",3203
17,Girona,087,Juià,347
17,Girona,088,Lladó,736
17,Girona,089,Llagostera,8157
17,Girona,090,Llambilles,713
17,Girona,091,Llanars,534
17,Girona,092,Llançà,5105
17,Girona,093,Llers,1194
17,Girona,094,Llívia,1689
17,Girona,095,Lloret de Mar,40837
17,Girona,096,"Llosses, Les",224
17,Girona,097,Madremanya,266
17,Girona,098,Maià de Montcal,443
17,Girona,099,Meranges,91
17,Girona,100,Masarac,293
17,Girona,101,Massanes,711
17,Girona,102,Maçanet de Cabrenys,739
17,Girona,103,Maçanet de la Selva,7175
17,Girona,105,Mieres,333
17,Girona,106,Mollet de Peralada,180
17,Girona,107,Molló,350
17,Girona,109,Montagut i Oix,978
17,Girona,110,Mont-ras,1818
17,Girona,111,Navata,1254
17,Girona,112,Ogassa,247
17,Girona,114,Olot,33813
17,Girona,115,Ordis,391
17,Girona,116,Osor,451
17,Girona,117,Palafrugell,22880
17,Girona,118,Palamós,17813
17,Girona,119,Palau de Santa Eulàlia,100
17,Girona,120,Palau-saverdera,1481
17,Girona,121,Palau-sator,294
17,Girona,123,Palol de Revardit,478
17,Girona,124,Pals,2793
17,Girona,125,Pardines,154
17,Girona,126,Parlavà,386
17,Girona,128,Pau,597
17,Girona,129,Pedret i Marzà,184
17,Girona,130,"Pera, La",428
17,Girona,132,Peralada,1888
17,Girona,133,"Planes d'Hostoles, Les",1701
17,Girona,134,Planoles,308
17,Girona,135,Pont de Molins,538
17,Girona,136,Pontós,232
17,Girona,137,Porqueres,4491
17,Girona,138,Portbou,1296
17,Girona,139,"Preses, Les",1752
17,Girona,140,"Port de la Selva, El",1011
17,Girona,141,Puigcerdà,8957
17,Girona,142,Quart,3255
17,Girona,143,Rabós,206
17,Girona,144,Regencós,295
17,Girona,145,Ribes de Freser,1914
17,Girona,146,Riells i Viabrea,3980
17,Girona,147,Ripoll,10904
17,Girona,148,Riudarenes,2180
17,Girona,149,Riudaura,438
17,Girona,150,Riudellots de la Selva,2037
17,Girona,151,Riumors,252
17,Girona,152,Roses,19896
17,Girona,153,Rupià,248
17,Girona,154,Sales de Llierca,144
17,Girona,155,Salt,30146
17,Girona,157,Sant Andreu Salou,159
17,Girona,158,Sant Climent Sescebes,568
17,Girona,159,Sant Feliu de Buixalleu,788
17,Girona,160,Sant Feliu de Guíxols,21961
17,Girona,161,Sant Feliu de Pallerols,1360
17,Girona,162,Sant Ferriol,222
17,Girona,163,Sant Gregori,3343
17,Girona,164,Sant Hilari Sacalm,5753
17,Girona,165,Sant Jaume de Llierca,757
17,Girona,166,Sant Jordi Desvalls,703
17,Girona,167,Sant Joan de les Abadesses,3469
17,Girona,168,Sant Joan de Mollet,522
17,Girona,169,Sant Julià de Ramis,3467
17,Girona,170,Vallfogona de Ripollès,223
17,Girona,171,Sant Llorenç de la Muga,248
17,Girona,172,Sant Martí de Llémena,596
17,Girona,173,Sant Martí Vell,266
17,Girona,174,Sant Miquel de Campmajor,230
17,Girona,175,Sant Miquel de Fluvià,780
17,Girona,176,Sant Mori,196
17,Girona,177,Sant Pau de Segúries,675
17,Girona,178,Sant Pere Pescador,2161
17,Girona,180,Santa Coloma de Farners,12448
17,Girona,181,Santa Cristina d'Aro,5106
17,Girona,182,Santa Llogaia d'Àlguema,348
17,Girona,183,Sant Aniol de Finestres,351
17,Girona,184,Santa Pau,1604
17,Girona,185,Sant Joan les Fonts,2879
17,Girona,186,Sarrià de Ter,4790
17,Girona,187,"Saus, Camallera i Llampaies",807
17,Girona,188,"Selva de Mar, La",203
17,Girona,189,"Cellera de Ter, La",2066
17,Girona,190,Serinyà,1122
17,Girona,191,Serra de Daró,208
17,Girona,192,Setcases,187
17,Girona,193,Sils,5702
17,Girona,194,Susqueda,105
17,Girona,195,"Tallada d'Empordà, La",459
17,Girona,196,Terrades,311
17,Girona,197,Torrent,193
17,Girona,198,Torroella de Fluvià,704
17,Girona,199,Torroella de Montgrí,11494
17,Girona,200,Tortellà,793
17,Girona,201,Toses,155
17,Girona,202,Tossa de Mar,5952
17,Girona,203,Ultramort,208
17,Girona,204,Ullà,1037
17,Girona,205,Ullastret,287
17,Girona,206,Urús,201
17,Girona,207,"Vall d'en Bas, La",2931
17,Girona,208,"Vall de Bianya, La",1335
17,Girona,209,Vall-llobrega,904
17,Girona,210,Ventalló,816
17,Girona,211,Verges,1193
17,Girona,212,Vidrà,163
17,Girona,213,Vidreres,7732
17,Girona,214,Vilabertran,911
17,Girona,215,Vilablareix,2427
17,Girona,216,Viladasens,208
17,Girona,217,Viladamat,451
17,Girona,218,Vilademuls,780
17,Girona,220,Viladrau,1087
17,Girona,221,Vilafant,5523
17,Girona,222,Vilaür,142
17,Girona,223,Vilajuïga,1177
17,Girona,224,Vilallonga de Ter,466
17,Girona,225,Vilamacolum,289
17,Girona,226,Vilamalla,1101
17,Girona,227,Vilamaniscle,176
17,Girona,228,Vilanant,376
17,Girona,230,Vila-sacra,671
17,Girona,232,Vilopriu,217
17,Girona,233,Vilobí d'Onyar,3053
17,Girona,234,Biure,249
17,Girona,901,"Cruïlles, Monells i Sant Sadurní de l'Heura",1253
17,Girona,902,Forallac,1721
17,Girona,903,Sant Julià del Llor i Bonmatí,1244
18,Granada,001,Agrón,342
18,Granada,002,Alamedilla,673
18,Granada,003,Albolote,18088
18,Granada,004,Albondón,889
18,Granada,005,Albuñán,430
18,Granada,006,Albuñol,6587
18,Granada,007,Albuñuelas,920
18,Granada,010,Aldeire,670
18,Granada,011,Alfacar,5513
18,Granada,012,Algarinejo,3029
18,Granada,013,Alhama de Granada,6214
18,Granada,014,Alhendín,7746
18,Granada,015,Alicún de Ortega,500
18,Granada,016,Almegíjar,413
18,Granada,017,Almuñécar,27703
18,Granada,018,Alquife,712
18,Granada,020,Arenas del Rey,2038
18,Granada,021,Armilla,22507
18,Granada,022,Atarfe,16843
18,Granada,023,Baza,21407
18,Granada,024,Beas de Granada,1031
18,Granada,025,Beas de Guadix,380
18,Granada,027,Benalúa,3351
18,Granada,028,Benalúa de las Villas,1375
18,Granada,029,Benamaurel,2447
18,Granada,030,Bérchules,835
18,Granada,032,Bubión,335
18,Granada,033,Busquístar,292
18,Granada,034,Cacín,590
18,Granada,035,Cádiar,1632
18,Granada,036,Cájar,4741
18,Granada,037,Calicasas,571
18,Granada,038,Campotéjar,1362
18,Granada,039,Caniles,4755
18,Granada,040,Cáñar,468
18,Granada,042,Capileira,528
18,Granada,043,Carataunas,188
18,Granada,044,Cástaras,274
18,Granada,045,Castilléjar,1564
18,Granada,046,Castril,2378
18,Granada,047,Cenes de la Vega,7900
18,Granada,048,Cijuela,3098
18,Granada,049,Cogollos de Guadix,718
18,Granada,050,Cogollos de la Vega,1983
18,Granada,051,Colomera,1468
18,Granada,053,Cortes de Baza,2219
18,Granada,054,Cortes y Graena,1036
18,Granada,056,Cúllar,4630
18,Granada,057,Cúllar Vega,7104
18,Granada,059,Chauchina,4813
18,Granada,061,Chimeneas,1456
18,Granada,062,Churriana de la Vega,13118
18,Granada,063,Darro,1460
18,Granada,064,Dehesas de Guadix,486
18,Granada,066,Deifontes,2580
18,Granada,067,Diezma,775
18,Granada,068,Dílar,1821
18,Granada,069,Dólar,623
18,Granada,070,Dúdar,350
18,Granada,071,Dúrcal,7286
18,Granada,072,Escúzar,792
18,Granada,074,Ferreira,346
18,Granada,076,Fonelas,1085
18,Granada,078,Freila,1060
18,Granada,079,Fuente Vaqueros,4229
18,Granada,082,Galera,1243
18,Granada,083,Gobernador,322
18,Granada,084,Gójar,5340
18,Granada,085,Gor,877
18,Granada,086,Gorafe,461
18,Granada,087,Granada,239017
18,Granada,088,Guadahortuna,1963
18,Granada,089,Guadix,18920
18,Granada,093,Gualchos,4805
18,Granada,094,Güejar Sierra,3007
18,Granada,095,Güevéjar,2565
18,Granada,096,Huélago,361
18,Granada,097,Huéneja,1228
18,Granada,098,Huéscar,8015
18,Granada,099,Huétor de Santillán,1836
18,Granada,100,Huétor Tájar,10084
18,Granada,101,Huétor Vega,11853
18,Granada,102,Illora,10716
18,Granada,103,Itrabo,1070
18,Granada,105,Iznalloz,6995
18,Granada,107,Jayena,1151
18,Granada,108,Jerez del Marquesado,1061
18,Granada,109,Jete,909
18,Granada,111,Jun,3558
18,Granada,112,Juviles,163
18,Granada,114,"Calahorra, La",765
18,Granada,115,Láchar,3205
18,Granada,116,Lanjarón,3826
18,Granada,117,Lanteira,570
18,Granada,119,Lecrín,2299
18,Granada,120,Lentegí,333
18,Granada,121,Lobras,159
18,Granada,122,Loja,21496
18,Granada,123,Lugros,340
18,Granada,124,Lújar,519
18,Granada,126,"Malahá, La",1837
18,Granada,127,Maracena,21514
18,Granada,128,Marchal,446
18,Granada,132,Moclín,4204
18,Granada,133,Molvízar,3215
18,Granada,134,Monachil,7402
18,Granada,135,Montefrío,6054
18,Granada,136,Montejícar,2375
18,Granada,137,Montillana,1386
18,Granada,138,Moraleda de Zafayona,3266
18,Granada,140,Motril,61171
18,Granada,141,Murtas,621
18,Granada,143,Nigüelas,1203
18,Granada,144,Nívar,937
18,Granada,145,Ogíjares,13403
18,Granada,146,Orce,1301
18,Granada,147,Órgiva,5772
18,Granada,148,Otívar,1203
18,Granada,149,Otura,6910
18,Granada,150,Padul,8480
18,Granada,151,Pampaneira,344
18,Granada,152,Pedro Martínez,1272
18,Granada,153,Peligros,11059
18,Granada,154,"Peza, La",1293
18,Granada,157,Pinos Genil,1409
18,Granada,158,Pinos Puente,13115
18,Granada,159,Píñar,1283
18,Granada,161,Polícar,220
18,Granada,162,Polopos,1966
18,Granada,163,Pórtugos,364
18,Granada,164,Puebla de Don Fadrique,2393
18,Granada,165,Pulianas,5226
18,Granada,167,Purullena,2403
18,Granada,168,Quéntar,1009
18,Granada,170,Rubite,500
18,Granada,171,Salar,2758
18,Granada,173,Salobreña,12622
18,Granada,174,Santa Cruz del Comercio,584
18,Granada,175,Santa Fe,15322
18,Granada,176,Soportújar,298
18,Granada,177,Sorvilán,577
18,Granada,178,Torre-Cardela,920
18,Granada,179,Torvizcón,736
18,Granada,180,Trevélez,795
18,Granada,181,Turón,289
18,Granada,182,Ugíjar,2643
18,Granada,183,Válor,693
18,Granada,184,Vélez de Benaudalla,2943
18,Granada,185,Ventas de Huelma,704
18,Granada,187,Villanueva de las Torres,700
18,Granada,188,Villanueva Mesía,2108
18,Granada,189,Víznar,937
18,Granada,192,Zafarraya,2113
18,Granada,193,"Zubia, La",18375
18,Granada,194,Zújar,2989
18,Granada,901,"Taha, La",778
18,Granada,902,"Valle, El",1142
18,Granada,903,Nevada,1158
18,Granada,904,Alpujarra de la Sierra,1132
18,Granada,905,"Gabias, Las",18381
18,Granada,906,"Guajares, Los",1170
18,Granada,907,Valle del Zalabí,2260
18,Granada,908,Villamena,1028
18,Granada,909,Morelábor,742
18,Granada,910,"Pinar, El",1034
18,Granada,911,Vegas del Genil,9701
18,Granada,912,Cuevas del Campo,2014
18,Granada,913,Zagra,937
19,Guadalajara,001,Abánades,70
19,Guadalajara,002,Ablanque,100
19,Guadalajara,003,Adobes,53
19,Guadalajara,004,Alaminos,70
19,Guadalajara,005,Alarilla,123
19,Guadalajara,006,Albalate de Zorita,1089
19,Guadalajara,007,Albares,551
19,Guadalajara,008,Albendiego,42
19,Guadalajara,009,Alcocer,334
19,Guadalajara,010,Alcolea de las Peñas,15
19,Guadalajara,011,Alcolea del Pinar,397
19,Guadalajara,013,Alcoroches,162
19,Guadalajara,015,Aldeanueva de Guadalajara,104
19,Guadalajara,016,Algar de Mesa,68
19,Guadalajara,017,Algora,103
19,Guadalajara,018,Alhóndiga,205
19,Guadalajara,019,Alique,23
19,Guadalajara,020,Almadrones,90
19,Guadalajara,021,Almoguera,1471
19,Guadalajara,022,Almonacid de Zorita,789
19,Guadalajara,023,Alocén,173
19,Guadalajara,024,Alovera,12150
19,Guadalajara,027,Alustante,225
19,Guadalajara,031,Angón,17
19,Guadalajara,032,Anguita,215
19,Guadalajara,033,Anquela del Ducado,85
19,Guadalajara,034,Anquela del Pedregal,23
19,Guadalajara,036,Aranzueque,463
19,Guadalajara,037,Arbancón,181
19,Guadalajara,038,Arbeteta,46
19,Guadalajara,039,Argecilla,77
19,Guadalajara,040,Armallones,69
19,Guadalajara,041,Armuña de Tajuña,252
19,Guadalajara,042,Arroyo de las Fraguas,39
19,Guadalajara,043,Atanzón,102
19,Guadalajara,044,Atienza,498
19,Guadalajara,045,Auñón,206
19,Guadalajara,046,Azuqueca de Henares,35146
19,Guadalajara,047,Baides,91
19,Guadalajara,048,Baños de Tajo,19
19,Guadalajara,049,Bañuelos,23
19,Guadalajara,050,Barriopedro,23
19,Guadalajara,051,Berninches,76
19,Guadalajara,052,"Bodera, La",35
19,Guadalajara,053,Brihuega,2798
19,Guadalajara,054,Budia,220
19,Guadalajara,055,Bujalaro,64
19,Guadalajara,057,Bustares,81
19,Guadalajara,058,Cabanillas del Campo,9709
19,Guadalajara,059,Campillo de Dueñas,91
19,Guadalajara,060,Campillo de Ranas,189
19,Guadalajara,061,Campisábalos,79
19,Guadalajara,064,Canredondo,107
19,Guadalajara,065,Cantalojas,159
19,Guadalajara,066,Cañizar,79
19,Guadalajara,067,"Cardoso de la Sierra, El",69
19,Guadalajara,070,Casa de Uceda,128
19,Guadalajara,071,"Casar, El",11622
19,Guadalajara,073,Casas de San Galindo,27
19,Guadalajara,074,Caspueñas,114
19,Guadalajara,075,Castejón de Henares,88
19,Guadalajara,076,Castellar de la Muela,37
19,Guadalajara,078,Castilforte,64
19,Guadalajara,079,Castilnuevo,8
19,Guadalajara,080,Cendejas de Enmedio,98
19,Guadalajara,081,Cendejas de la Torre,38
19,Guadalajara,082,Centenera,110
19,Guadalajara,086,Cifuentes,2108
19,Guadalajara,087,Cincovillas,25
19,Guadalajara,088,Ciruelas,128
19,Guadalajara,089,Ciruelos del Pinar,36
19,Guadalajara,090,Cobeta,123
19,Guadalajara,091,Cogollor,32
19,Guadalajara,092,Cogolludo,656
19,Guadalajara,095,Condemios de Abajo,25
19,Guadalajara,096,Condemios de Arriba,146
