CodProvincia,CodMunicipio,CP,Municipio
46,213,46355,Requena
46,213,46391,Requena
46,213,46390,Requena
46,213,46357,Requena
46,213,46340,Requena
46,213,46356,Requena
46,213,46354,Requena
46,213,46353,Requena
46,213,46351,Requena
46,213,46199,Requena
46,213,46352,Requena
46,214,46190,Riba-roja de Túria
46,215,46417,Riola
46,216,46111,Rocafort
46,217,46816,Rotglà i Corberà
46,218,46725,Rótova
46,219,46842,Rugat
46,220,46250,Sagunto/Sagunt
46,220,46500,Sagunto/Sagunt
46,220,46520,Sagunto/Sagunt
46,220,46530,Sagunto/Sagunt
46,221,46843,Salem
46,222,46669,Sant Joanet
46,223,46910,Sedaví
46,224,46592,Segart
46,225,46295,Sellent
46,226,46839,Sempere
46,227,46669,Senyera
46,228,46118,Serra
46,229,46392,Siete Aguas
46,229,46600,Siete Aguas
46,230,46460,Silla
46,231,46750,Simat de la Valldigna
46,232,46320,Sinarcas
46,233,46430,Sollana
46,233,46439,Sollana
46,234,46168,Sot de Chera
46,234,46842,Sot de Chera
46,235,46419,Sueca
46,235,46420,Sueca
46,235,46410,Sueca
46,236,46295,Sumacàrcer
46,237,46016,Tavernes Blanques
46,238,46760,Tavernes de la Valldigna
46,239,46470,Teresa de Cofrentes
46,239,46622,Teresa de Cofrentes
46,240,46842,Terrateig
46,241,46178,Titaguas
46,242,46143,Torrebaja
46,243,46814,Torrella
46,244,46185,Torrent
46,244,46480,Torrent
46,244,46840,Torrent
46,244,46900,Torrent
46,244,46901,Torrent
46,244,43900,Torrent
46,244,46185,Torrent
46,244,46480,Torrent
46,244,46840,Torrent
46,244,46900,Torrent
46,244,46901,Torrent
46,244,43900,Torrent
46,245,46595,Torres Torres
46,246,46269,Tous
46,247,46177,Tuéjar
46,248,46389,Turís
46,249,46312,Utiel
46,249,46313,Utiel
46,249,46321,Utiel
46,249,46300,Utiel
46,250,46026,Valencia
46,250,46017,Valencia
46,250,46018,Valencia
46,250,46019,Valencia
46,250,46020,Valencia
46,250,46021,Valencia
46,250,46022,Valencia
46,250,46023,Valencia
46,250,46135,Valencia
46,250,46025,Valencia
46,250,46112,Valencia
46,250,46131,Valencia
46,250,46016,Valencia
46,250,46024,Valencia
46,250,46001,Valencia
46,250,46015,Valencia
46,250,46035,Valencia
46,250,46002,Valencia
46,250,46003,Valencia
46,250,46004,Valencia
46,250,46005,Valencia
46,250,46006,Valencia
46,250,46008,Valencia
46,250,46009,Valencia
46,250,46010,Valencia
46,250,46011,Valencia
46,250,46012,Valencia
46,250,46013,Valencia
46,250,46014,Valencia
46,250,46007,Valencia
46,251,46691,Vallada
46,252,46145,Vallanca
46,253,46818,Vallés
46,254,46310,Venta del Moro
46,254,46311,Venta del Moro
46,255,46720,Villalonga
46,256,46191,Vilamarxant
46,257,46270,Villanueva de Castellón
46,258,46170,Villar del Arzobispo
46,259,46317,Villargordo del Cabriel
46,259,46318,Villargordo del Cabriel
46,260,46114,Vinalesa
46,261,46367,Yátova
46,262,46178,"Yesa, La"
46,263,46621,Zarra
46,902,46169,Gátova
46,903,46184,San Antonio de Benagéber
46,904,46689,Benicull de Xúquer
47,001,47129,Adalia
47,002,47418,Aguasal
47,003,47814,Aguilar de Campos
47,004,47510,Alaejos
47,005,47238,Alcazarén
47,006,47160,Aldea de San Miguel
47,007,47162,Aldeamayor de San Martín
47,007,47169,Aldeamayor de San Martín
47,008,47419,Almenara de Adaja
47,009,47177,Amusquillo
47,010,47195,Arroyo de la Encomienda
47,011,47210,Ataquines
47,012,47312,Bahabón
47,013,47674,Barcial de la Loma
47,014,47129,Barruelo del Valle
47,015,47670,Becilla de Valderaduey
47,016,47880,Benafarces
47,017,47115,Bercero
47,018,47115,Berceruelo
47,019,47813,Berrueces
47,020,47462,Bobadilla del Campo
47,021,47419,Bocigas
47,022,47317,Bocos de Duero
47,023,47151,Boecillo
47,024,47675,Bolaños de Campos
47,025,47461,Brahojos de Medina
47,026,47608,Bustillo de Chaves
47,027,47260,Cabezón de Pisuerga
47,028,47689,Cabezón de Valderaduey
47,029,47832,Cabreros del Monte
47,030,47310,Campaspero
47,031,47460,"Campillo, El"
47,031,47460,"Campillo, El"
47,032,47165,Camporredondo
47,033,47311,Canalejas de Peñafiel
47,034,47185,Canillas de Esgueva
47,035,47470,Carpio
47,036,47110,Casasola de Arión
47,037,47512,Castrejón de Trabancos
47,038,47318,Castrillo de Duero
47,039,47329,Castrillo-Tejeriego
47,040,47689,Castrobol
47,041,47192,Castrodeza
47,042,47882,Castromembibre
47,043,47641,Castromonte
47,044,47171,Castronuevo de Esgueva
47,045,47520,Castronuño
47,046,47664,Castroponce
47,047,47182,Castroverde de Cerrato
47,048,47692,Ceinos de Campos
47,049,47494,Cervillego de la Cruz
47,050,47270,Cigales
47,051,47191,Ciguñuela
47,052,47193,Cistérniga
47,053,47440,Cogeces de Íscar
47,054,47313,Cogeces del Monte
47,055,47280,Corcos
47,055,47281,Corcos
47,056,47317,Corrales de Duero
47,057,47290,Cubillas de Santa Marta
47,058,47650,Cuenca de Campos
47,059,47316,Curiel de Duero
47,060,47186,Encinas de Esgueva
47,061,47176,Esguevillas de Esgueva
47,062,47184,Fombellida
47,063,47311,Fompedraza
47,064,47609,Fontihoyuelo
47,065,47480,Fresno el Viejo
47,066,47194,Fuensaldaña
47,067,47494,Fuente el Sol
47,068,47418,Fuente-Olmedo
47,069,47134,Gallegos de Hornija
47,070,47606,Gatón de Campos
47,071,47131,Geria
47,073,47607,Herrín de Campos
47,074,47238,Hornillos de Eresma
47,075,47420,Íscar
47,076,47169,Laguna de Duero
47,076,47140,Laguna de Duero
47,077,47314,Langayo
47,078,47494,Lomoviejo
47,079,47418,Llano de Olmedo
47,080,47314,Manzanillo
47,081,47133,Marzales
47,082,47230,Matapozuelos
47,082,47238,Matapozuelos
47,083,47114,Matilla de los Caños
47,084,47680,Mayorga
47,085,47400,Medina del Campo
47,085,47492,Medina del Campo
47,085,47493,Medina del Campo
47,086,47800,Medina de Rioseco
47,086,47816,Medina de Rioseco
47,087,47440,Megeces
47,088,47687,Melgar de Abajo
47,089,47686,Melgar de Arriba
47,090,47250,Mojados
47,091,47688,Monasterio de Vega
47,092,47186,Montealegre de Campos
47,092,47816,Montealegre de Campos
47,093,47320,Montemayor de Pililla
47,094,47691,Moral de la Reina
47,095,47454,Moraleja de las Panaderas
47,096,47811,Morales de Campos
47,097,47120,Mota del Marqués
47,098,47194,Mucientes
47,099,47630,"Mudarra, La"
47,100,47219,Muriel
47,101,47500,Nava del Rey
47,102,47464,Nueva Villa de las Torres
47,103,47359,Olivares de Duero
47,104,47410,Olmedo
47,104,47451,Olmedo
47,105,47173,Olmos de Esgueva
47,106,47318,Olmos de Peñafiel
47,109,47812,Palazuelo de Vedija
47,110,47328,"Parrilla, La"
47,111,47196,"Pedraja de Portillo, La"
47,112,47430,Pedrajas de San Esteban
47,113,47112,Pedrosa del Rey
47,114,47300,Peñafiel
47,114,47313,Peñafiel
47,114,47314,Peñafiel
47,114,47318,Peñafiel
47,115,47640,Peñaflor de Hornija
47,116,47315,Pesquera de Duero
47,117,47175,Piña de Esgueva
47,118,47316,Piñel de Abajo
47,119,47316,Piñel de Arriba
47,121,47116,Pollos
47,122,47160,Portillo
47,123,47450,Pozal de Gallinas
47,124,47220,Pozaldez
47,125,47831,Pozuelo de la Orden
47,126,47419,Puras
47,127,47360,Quintanilla de Arriba
47,128,47673,Quintanilla del Molar
47,129,47350,Quintanilla de Onésimo
47,130,47283,Quintanilla de Trigueros
47,131,47319,Rábano
47,132,47453,Ramiro
47,133,47170,Renedo de Esgueva
47,134,47673,Roales de Campos
47,135,47131,Robladillo
47,137,47316,Roturas
47,138,47494,Rubí de Bracamonte
47,139,47490,Rueda
47,139,47492,Rueda
47,139,47509,Rueda
47,140,47689,Saelices de Mayorga
47,141,47219,Salvador de Zapardiel
47,142,47129,San Cebrián de Mazote
47,143,47317,San Llorente
47,144,47209,San Martín de Valvení
47,145,47164,San Miguel del Arroyo
47,146,47132,San Miguel del Pino
47,147,47219,San Pablo de la Moraleja
47,148,47851,San Pedro de Latarce
47,149,47129,San Pelayo
47,150,47530,San Román de Hornija
47,151,47134,San Salvador
47,152,47811,Santa Eufemia del Arroyo
47,153,47609,Santervás de Campos
47,154,47330,Santibáñez de Valcorba
47,154,47331,Santibáñez de Valcorba
47,155,47155,Santovenia de Pisuerga
47,156,47493,San Vicente del Palacio
47,157,47340,Sardón de Duero
47,158,47491,"Seca, La"
47,159,47239,Serrada
47,160,47511,Siete Iglesias de Trabancos
47,161,47130,Simancas
47,162,47815,Tamariz de Campos
47,163,47870,Tiedra
47,164,47830,Tordehumos
47,165,47100,Tordesillas
47,165,47132,Tordesillas
47,165,47113,Tordesillas
47,166,47114,Torrecilla de la Abadesa
47,167,47513,Torrecilla de la Orden
47,168,47129,Torrecilla de la Torre
47,169,47183,Torre de Esgueva
47,170,47313,Torre de Peñafiel
47,170,47319,Torre de Peñafiel
47,171,47134,Torrelobatón
47,172,47313,Torrescárcela
47,173,47330,Traspinedo
47,174,47282,Trigueros del Valle
47,175,47161,Tudela de Duero
47,175,47169,Tudela de Duero
47,175,47320,Tudela de Duero
47,176,47670,"Unión de Campos, La"
47,177,47671,Urones de Castroponce
47,178,47862,Urueña
47,179,47359,Valbuena de Duero
47,180,47317,Valdearcos de la Vega
47,181,47816,Valdenebro de los Valles
47,182,47240,Valdestillas
47,183,47672,Valdunquillo
47,184,47200,Valoria la Buena
47,185,47690,Valverde de Campos
47,186,47801,Valladolid
47,186,47014,Valladolid
47,186,47015,Valladolid
47,186,47016,Valladolid
47,186,47017,Valladolid
47,186,47018,Valladolid
47,186,47140,Valladolid
47,186,47152,Valladolid
47,186,47197,Valladolid
47,186,47198,Valladolid
47,186,47013,Valladolid
47,186,47153,Valladolid
47,186,47012,Valladolid
47,186,47011,Valladolid
47,186,47010,Valladolid
47,186,47009,Valladolid
47,186,47008,Valladolid
47,186,47007,Valladolid
47,186,47006,Valladolid
47,186,47005,Valladolid
47,186,47004,Valladolid
47,186,47003,Valladolid
47,186,47001,Valladolid
47,186,47002,Valladolid
47,187,47609,Vega de Ruiponce
47,188,47133,Vega de Valdetronco
47,189,47463,Velascálvaro
47,190,47114,Velilla
47,191,47131,Velliza
47,192,47239,Ventosa de la Cuesta
47,193,47150,Viana de Cega
47,194,47166,Viloria
47,195,47329,Villabáñez
47,196,47815,Villabaruz de Campos
47,197,47820,Villabrágima
47,198,47609,Villacarralón
47,199,47607,Villacid de Campos
47,200,47181,Villaco
47,203,47606,Villafrades de Campos
47,204,47529,Villafranca de Duero
47,205,47810,Villafrechós
47,206,47180,Villafuerte
47,207,47840,Villagarcía de Campos
47,208,47608,Villagómez la Nueva
47,209,47675,Villalán de Campos
47,210,47111,Villalar de los Comuneros
47,211,47689,Villalba de la Loma
47,212,47639,Villalba de los Alcores
47,213,47113,Villalbarba
47,214,47600,Villalón de Campos
47,215,47814,Villamuriel de Campos
47,216,47131,Villán de Tordesillas
47,217,47620,Villanubla
47,218,47239,Villanueva de Duero
47,219,47608,Villanueva de la Condesa
47,220,47850,Villanueva de los Caballeros
47,222,47813,Villanueva de San Mancio
47,223,47860,Villardefrades
47,224,47172,Villarmentero de Esgueva
47,225,47134,Villasexmir
47,226,47329,Villavaquerín
47,227,47883,Villavellid
47,228,47465,Villaverde de Medina
47,229,47676,Villavicencio de los Caballeros
47,230,47190,Wamba
47,231,47610,Zaratán
48,001,48220,Abadiño
48,002,48500,Abanto y Ciérvana-Abanto Zierbena
48,002,48540,Abanto y Ciérvana-Abanto Zierbena
48,003,48340,Amorebieta-Etxano
48,003,48348,Amorebieta-Etxano
48,004,48289,Amoroto
48,005,48498,Arakaldo
48,006,48140,Arantzazu
48,007,48381,Munitibar-Arbatzegi Gerrikaitz
48,008,48879,Artzentales
48,009,48498,Arrankudiaga
48,009,48499,Arrankudiaga
48,010,48114,Arrieta
48,011,48003,Arrigorriaga
48,011,48480,Arrigorriaga
48,012,48130,Bakio
48,013,48901,Barakaldo
48,013,48902,Barakaldo
48,013,48903,Barakaldo
48,014,48650,Barrika
48,015,48970,Basauri
48,016,48640,Berango
48,017,48370,Bermeo
48,018,48710,Berriatua
48,019,48240,Berriz
48,019,48249,Berriz
48,020,48009,Bilbao
48,020,48014,Bilbao
48,020,48013,Bilbao
48,020,48012,Bilbao
48,020,48011,Bilbao
48,020,48005,Bilbao
48,020,48010,Bilbao
48,020,48015,Bilbao
48,020,48006,Bilbao
48,020,48004,Bilbao
48,020,48003,Bilbao
48,020,48002,Bilbao
48,020,48001,Bilbao
48,020,48007,Bilbao
48,020,48008,Bilbao
48,021,48350,Busturia
48,022,48890,Karrantza Harana/Valle de Carranza
48,022,48891,Karrantza Harana/Valle de Carranza
48,023,48142,Artea
48,024,48144,Zeanuri
48,025,48499,Zeberio
48,026,48141,Dima
48,027,48200,Durango
48,028,48287,Ea
48,028,48311,Ea
48,029,48450,Etxebarri
48,030,48277,Etxebarria
48,031,48310,Elantxobe
48,032,48230,Elorrio
48,033,48313,Ereño
48,034,48260,Ermua
48,035,48116,Fruiz
48,036,48960,Galdakao
48,037,48191,Galdames
48,038,48113,Gamiz-Fika
48,039,48200,Garai
48,040,48110,Gatika
48,041,48314,Gautegiz Arteaga
48,042,48192,Gordexola
48,042,48194,Gordexola
48,043,48630,Gorliz
48,043,48620,Gorliz
48,044,48993,Getxo
48,044,48992,Getxo
48,044,48991,Getxo
48,044,48930,Getxo
48,044,48990,Getxo
48,045,48820,Güeñes
48,045,48830,Güeñes
48,045,48840,Güeñes
48,046,48300,Gernika-Lumo
48,047,48289,Gizaburuaga
48,048,48311,Ibarrangelu
48,049,48288,Ispaster
48,050,48213,Izurtza
48,051,48895,Lanestosa
48,052,48195,Larrabetzu
48,053,48111,Laukiz
48,054,48940,Leioa
48,055,48330,Lemoa
48,056,48620,Lemoiz
48,057,48280,Lekeitio
48,058,48269,Mallabia
48,059,48212,Mañaria
48,060,48276,Markina-Xemein
48,060,48278,Markina-Xemein
48,060,48270,Markina-Xemein
48,061,48112,Maruri-Jatabe
48,062,48382,Mendata
48,063,48289,Mendexa
48,064,48120,Meñaka
48,065,48490,Ugao-Miraballes
48,066,48115,Morga
48,067,48391,Muxika
48,067,48392,Muxika
48,068,48360,Mundaka
48,069,48100,Mungia
48,069,48120,Mungia
48,070,48380,Aulesti
48,071,48550,Muskiz
48,072,48210,Otxandio
48,073,48700,Ondarroa
48,074,48460,Urduña/Orduña
48,074,48498,Urduña/Orduña
48,075,48410,Orozko
48,075,48419,Orozko
48,076,48395,Sukarrieta
48,077,48620,Plentzia
48,078,48920,Portugalete
48,079,48309,Errigoiti
48,080,48510,Valle de Trápaga-Trapagaran
48,080,48520,Valle de Trápaga-Trapagaran
48,081,48196,Lezama
48,082,48980,Santurtzi
48,083,48530,Ortuella
48,084,48910,Sestao
48,085,48600,Sopelana
48,086,48190,Sopuerta
48,086,48191,Sopuerta
48,086,48869,Sopuerta
48,086,48870,Sopuerta
48,087,48880,Trucios-Turtzioz
48,088,48145,Ubide
48,089,48160,Urduliz
48,089,48610,Urduliz
48,090,48800,Balmaseda
48,091,48291,Atxondo
48,091,48292,Atxondo
48,092,48390,Bedia
48,093,48143,Areatza
48,094,48140,Igorre
48,095,48250,Zaldibar
48,096,48850,Zalla
48,096,48860,Zalla
48,096,48869,Zalla
48,097,48480,Zaratamo
48,901,48160,Derio
48,901,48170,Derio
48,902,48950,Erandio
48,903,48180,Loiu
48,904,48150,Sondika
48,905,48170,Zamudio
48,906,48393,Forua
48,907,48315,Kortezubi
48,908,48394,Murueta
48,909,48312,Nabarniz
48,910,48215,Iurreta
48,911,48320,Ajangiz
48,912,48810,Alonsotegi
48,913,48508,Zierbena
48,914,48383,Arratzu
48,914,48390,Arratzu
48,914,48391,Arratzu
48,915,48278,Ziortza-Bolibar
49,002,49834,Abezames
49,003,49500,Alcañices
49,003,49514,Alcañices
49,003,49517,Alcañices
49,003,49518,Alcañices
49,004,49696,Alcubilla de Nogales
49,005,49177,Alfaraz de Sayago
49,006,49539,Algodre
49,007,49180,Almaraz de Duero
49,008,49177,Almeida de Sayago
49,008,49210,Almeida de Sayago
49,009,49162,Andavías
49,010,49151,Arcenillas
49,011,49699,Arcos de la Polvorosa
49,012,49251,Argañín
49,013,49716,Argujillo
49,014,49126,Arquillinos
49,015,49696,Arrabalde
49,016,49124,Aspariegos
49,017,49348,Asturianos
49,017,49325,Asturianos
49,017,49324,Asturianos
49,018,49610,Ayoó de Vidriales
49,018,49619,Ayoó de Vidriales
49,019,49760,Barcial del Barco
49,020,49830,Belver de los Montes
49,021,49600,Benavente
49,022,49123,Benegiles
49,023,49216,Bermillo de Sayago
49,023,49255,Bermillo de Sayago
49,023,49215,Bermillo de Sayago
49,023,49211,Bermillo de Sayago
49,023,49200,Bermillo de Sayago
49,023,49260,Bermillo de Sayago
49,024,49155,"Bóveda de Toro, La"
49,025,49751,Bretó
49,026,49698,Bretocino
49,027,49629,Brime de Sog
49,028,49622,Brime de Urz
49,029,49698,Burganes de Valverde
49,030,49831,Bustillo del Oro
49,031,49709,Cabañas de Sayago
49,032,49331,Calzadilla de Tera
49,033,49332,Camarzana de Tera
49,033,49627,Camarzana de Tera
49,033,49626,Camarzana de Tera
49,034,49440,Cañizal
49,035,49128,Cañizo
49,036,49160,Carbajales de Alba
49,037,49211,Carbellino
49,038,49708,Casaseca de Campeán
49,039,49151,Casaseca de las Chanas
49,040,49419,Castrillo de la Guareña
49,041,49660,Castrogonzalo
49,042,49127,Castronuevo
49,043,49110,Castroverde de Campos
49,044,49191,Cazurra
49,046,49640,Cerecinos de Campos
49,047,49125,Cerecinos del Carrizal
49,048,49317,Cernadilla
49,048,49325,Cernadilla
49,050,49394,Cobreros
49,050,49395,Cobreros
49,050,49396,Cobreros
49,052,49783,Coomonte
49,053,49530,Coreses
49,054,49706,Corrales del Vino
49,054,49700,Corrales del Vino
49,055,49639,Cotanes del Monte
49,056,49730,Cubillos
49,057,49327,Cubo de Benavente
49,058,49710,"Cubo de Tierra del Vino, El"
49,059,49717,Cuelgamures
49,061,49721,Entrala
49,062,49341,Espadañedo
49,062,49342,Espadañedo
49,062,49345,Espadañedo
49,062,49346,Espadañedo
49,062,49347,Espadañedo
49,063,49141,Faramontanos de Tábara
49,064,49213,Fariza
49,064,49214,Fariza
49,065,49220,Fermoselle
49,066,49334,Ferreras de Abajo
49,066,49335,Ferreras de Abajo
49,067,49335,Ferreras de Arriba
49,067,49337,Ferreras de Arriba
49,068,49540,Ferreruela
49,068,49550,Ferreruela
49,069,49520,Figueruela de Arriba
49,069,49521,Figueruela de Arriba
49,071,49513,Fonfría
49,071,49512,Fonfría
49,071,49511,Fonfría
49,071,49510,Fonfría
49,071,49514,Fonfría
49,071,49513,Fonfría
49,071,49512,Fonfría
49,071,49511,Fonfría
49,071,49510,Fonfría
49,071,49514,Fonfría
49,075,49693,Fresno de la Polvorosa
49,076,49590,Fresno de la Ribera
49,077,49174,Fresno de Sayago
49,077,49216,Fresno de Sayago
49,078,49698,Friera de Valverde
49,079,49618,Fuente Encalada
49,080,49410,Fuentelapeña
49,081,49400,Fuentesaúco
49,082,49670,Fuentes de Ropel
49,083,49833,Fuentesecas
49,084,49714,Fuentespreadas
49,085,49350,Galende
49,085,49352,Galende
49,085,49360,Galende
49,085,49361,Galende
49,085,49362,Galende
49,085,49395,Galende
49,086,49539,Gallegos del Pan
49,087,49512,Gallegos del Río
49,087,49542,Gallegos del Río
49,087,49559,Gallegos del Río
49,088,49251,Gamones
49,090,49151,Gema
49,091,49740,Granja de Moreruela
49,091,49741,Granja de Moreruela
49,092,49621,Granucillo
49,092,49622,Granucillo
49,093,49156,Guarrate
49,094,49571,Hermisende
49,094,49572,Hermisende
49,095,49192,"Hiniesta, La"
49,096,49191,Jambrina
49,097,49343,Justel
49,097,49340,Justel
49,098,49541,Losacino
49,098,49543,Losacino
49,099,49540,Losacio
49,100,49570,Lubián
49,100,49573,Lubián
49,100,49574,Lubián
49,101,49215,Luelmo
49,102,49719,"Maderal, El"
49,103,49157,Madridanos
49,104,49522,Mahide
49,104,49560,Mahide
49,104,49561,Mahide
49,105,49783,Maire de Castroponce
49,107,49832,Malva
49,108,49130,Manganeses de la Lampreana
49,108,49742,Manganeses de la Lampreana
49,109,49694,Manganeses de la Polvorosa
49,110,49593,Manzanal de Arriba
49,110,49594,Manzanal de Arriba
49,111,49163,Manzanal del Barco
49,112,49317,Manzanal de los Infantes
49,112,49319,Manzanal de los Infantes
49,113,49692,Matilla de Arzón
49,114,49590,Matilla la Seca
49,115,49718,Mayalde
49,116,49626,Melgar de Tera
49,117,49624,Micereces de Tera
49,118,49699,Milles de la Polvorosa
49,119,49120,Molacillos
49,120,49327,Molezuelas de la Carballeda
49,121,49121,Mombuey
49,121,49310,Mombuey
49,121,49318,Mombuey
49,122,49121,Monfarracinos
49,123,49149,Montamarta
49,124,49254,Moral de Sayago
49,125,49150,Moraleja del Vino
49,126,49177,Moraleja de Sayago
49,127,49191,Morales del Vino
49,127,49190,Morales del Vino
49,128,49693,Morales de Rey
